,time_index,compound_id,step,braking_id,time,pressure_bar,temp_c,speed_kph,mu,A_1,A_2,A_3,A_4,A_5,A_6,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,C_1,C_2,C_3,C_4,C_5,C_6,D_1,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12
3664,3664,17937-115,Characteristic 6,characteristic_6_1,1.643333333,6.338441398,104.230779,90.73196481,0.7130344554,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3665,3665,17937-115,Characteristic 6,characteristic_6_1,1.875,6.501981984,105.412196,87.3616788,0.7143772698,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3666,3666,17937-115,Characteristic 6,characteristic_6_1,2.106666667,6.148653557,106.787121,83.90683365,0.7299620553,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3667,3667,17937-115,Characteristic 6,characteristic_6_1,2.338333333,6.219319243,108.5286926,80.51238789,0.7138482823,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3668,3668,17937-115,Characteristic 6,characteristic_6_1,2.57,6.314213163,110.8202341,77.14210189,0.7190160833,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3669,3669,17937-115,Characteristic 6,characteristic_6_1,2.801666667,6.481791789,113.4376839,73.80805552,0.7146621092,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3670,3670,17937-115,Characteristic 6,characteristic_6_1,3.033333333,6.66552257,116.6865806,70.44179614,0.6983855708,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3671,3671,17937-115,Characteristic 6,characteristic_6_1,3.265,6.520153161,120.4141549,67.03124387,0.7063203833,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3672,3672,17937-115,Characteristic 6,characteristic_6_1,3.496666667,6.564571591,124.3861603,63.67706437,0.7052624083,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3673,3673,17937-115,Characteristic 6,characteristic_6_1,3.728333333,6.514096102,128.5109352,60.29067186,0.7046927295,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3674,3674,17937-115,Characteristic 6,characteristic_6_1,3.96,6.477753749,132.6051561,56.92038586,0.705221717,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3675,3675,17937-115,Characteristic 6,characteristic_6_1,4.191666667,6.598894924,136.7910387,53.57425961,0.7050996429,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3676,3676,17937-115,Characteristic 6,characteristic_6_1,4.423333333,6.633218257,140.8547058,50.15162747,0.6862188584,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3677,3677,17937-115,Characteristic 6,characteristic_6_1,4.655,6.804834922,145.162804,46.80952784,0.6402783288,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3678,3678,17937-115,Characteristic 6,characteristic_6_1,4.886666667,7.069326487,149.3996097,43.43521521,0.666646321,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3679,3679,17937-115,Characteristic 6,characteristic_6_1,5.118333333,7.041060213,153.9114005,40.08103571,0.6313262327,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3680,3680,17937-115,Characteristic 6,characteristic_6_1,5.35,7.356027268,158.4537452,36.69866983,0.6194036683,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3681,3681,17937-115,Characteristic 6,characteristic_6_1,5.581666667,7.82645883,163.0470129,33.35254358,0.597023428,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3682,3682,17937-115,Characteristic 6,characteristic_6_1,5.813333333,8.040474906,167.8745272,29.99433745,0.581845556,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3683,3683,17937-115,Characteristic 6,characteristic_6_1,6.045,8.397841372,172.4168719,26.64821121,0.5488448744,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3684,3684,17937-115,Characteristic 6,characteristic_6_1,6.276666667,8.389765294,177.0406935,23.24571219,0.5445315917,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3685,3685,17937-115,Characteristic 6,characteristic_6_1,6.508333333,8.329194706,181.4404534,19.82308005,0.523982462,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3686,3686,17937-115,Characteristic 6,characteristic_6_1,6.74,8.403898431,185.9216902,16.50111356,0.5516525773,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3687,3687,17937-115,Characteristic 6,characteristic_6_1,6.971666667,8.797607249,190.3112654,13.14693406,0.5139316996,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3688,3688,17937-115,Characteristic 6,characteristic_6_1,7.203333333,8.595705291,194.3953018,9.764568174,0.5204830063,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3689,3689,17937-115,Characteristic 6,characteristic_6_1,7.435,8.815778426,198.234907,6.378175665,0.51515244,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3690,3690,17937-115,Characteristic 6,characteristic_6_2,0.5,7.822420791,102.9067772,107.9820308,0.5811944945,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3691,3691,17937-115,Characteristic 6,characteristic_6_2,0.7316666667,7.255076288,103.4567472,104.2855881,0.6154972991,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3692,3692,17937-115,Characteristic 6,characteristic_6_2,0.9633333333,7.075383546,104.3835485,100.8508761,0.6673380739,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3693,3693,17937-115,Characteristic 6,characteristic_6_2,1.195,6.889633744,105.2594266,97.49669657,0.6606646931,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3694,3694,17937-115,Characteristic 6,characteristic_6_2,1.426666667,6.701864923,106.6037976,94.09017094,0.6876023642,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3695,3695,17937-115,Characteristic 6,characteristic_6_2,1.658333333,6.409107084,107.8972455,90.70780505,0.7127089246,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3696,3696,17937-115,Characteristic 6,characteristic_6_2,1.89,6.550438454,109.506417,87.3616788,0.715109714,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3697,3697,17937-115,Characteristic 6,characteristic_6_2,2.121666667,6.201148067,111.3702041,83.92696678,0.7075411237,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3698,3698,17937-115,Characteristic 6,characteristic_6_2,2.353333333,6.380840809,113.5395302,80.60902692,0.7200333669,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3699,3699,17937-115,Characteristic 6,characteristic_6_2,2.585,6.938090214,116.2893801,77.22666103,0.6769005402,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3700,3700,17937-115,Characteristic 6,characteristic_6_2,2.816666667,6.869443548,119.395692,73.8523484,0.6662394075,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3701,3701,17937-115,Characteristic 6,characteristic_6_2,3.048333333,7.032984134,123.4389898,70.42568963,0.6571652374,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3702,3702,17937-115,Characteristic 6,characteristic_6_2,3.28,6.95626139,128.2359502,67.09164326,0.6587115085,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3703,3703,17937-115,Characteristic 6,characteristic_6_2,3.511666667,6.978470606,133.8884194,63.67303775,0.6555375835,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3704,3704,17937-115,Characteristic 6,characteristic_6_2,3.743333333,6.703883943,140.6408286,60.31483162,0.6841435998,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3705,3705,17937-115,Characteristic 6,characteristic_6_2,3.975,6.689750805,147.7904383,56.90830598,0.6850795007,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3706,3706,17937-115,Characteristic 6,characteristic_6_2,4.206666667,6.837139235,155.3881717,53.58633949,0.6808882921,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3707,3707,17937-115,Characteristic 6,characteristic_6_2,4.438333333,6.526210219,162.7618433,50.19994698,0.6655069633,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3708,3708,17937-115,Characteristic 6,characteristic_6_2,4.67,6.901747862,169.9114531,46.79744797,0.6738486892,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3709,3709,17937-115,Characteristic 6,characteristic_6_2,4.901666667,6.746283354,176.7860778,43.43924184,0.6431674144,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3710,3710,17937-115,Characteristic 6,characteristic_6_2,5.133333333,7.105668839,183.1412865,40.08103571,0.6659952595,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3711,3711,17937-115,Characteristic 6,characteristic_6_2,5.365,6.974432567,189.3742796,36.72282959,0.634540849,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3712,3712,17937-115,Characteristic 6,characteristic_6_2,5.596666667,7.495339619,195.0878566,33.40086309,0.6059348328,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3713,3713,17937-115,Characteristic 6,characteristic_6_2,5.828333333,8.028360788,200.7403258,30.02252384,0.5538906013,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3714,3714,17937-115,Characteristic 6,characteristic_6_2,6.06,8.270643138,206.1483639,26.68445084,0.5558030946,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3715,3715,17937-115,Characteristic 6,characteristic_6_2,6.291666667,8.256510001,211.6480637,23.30208496,0.5322428053,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3716,3716,17937-115,Characteristic 6,characteristic_6_2,6.523333333,8.712808427,216.9949941,19.98011847,0.5311848303,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3717,3717,17937-115,Characteristic 6,characteristic_6_2,6.755,8.98537607,221.9447239,16.60983246,0.4884182257,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3718,3718,17937-115,Characteristic 6,characteristic_6_2,6.986666667,8.850101758,226.8740845,13.20330682,0.5215409813,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3719,3719,17937-115,Characteristic 6,characteristic_6_2,7.218333333,9.191316068,231.2025519,9.833020817,0.4834538814,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3720,3720,17937-115,Characteristic 6,characteristic_6_2,7.45,9.494169005,235.4189884,6.511054325,0.4824365978,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3721,3721,17937-115,Characteristic 6,characteristic_6_3,0.49,7.695222557,102.6623461,108.0303503,0.5887630848,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3722,3722,17937-115,Characteristic 6,characteristic_6_3,0.7215,7.238520328,103.4261933,104.2517644,0.6262886441,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3723,3723,17937-115,Characteristic 6,characteristic_6_3,0.953,7.02531186,104.1900405,100.7461838,0.6551225318,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3724,3724,17937-115,Characteristic 6,characteristic_6_3,1.1845,6.990786625,105.4030298,97.43146523,0.6618976409,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3725,3725,17937-115,Characteristic 6,characteristic_6_3,1.416,6.786663745,106.62213,94.03701947,0.6649372845,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3726,3726,17937-115,Characteristic 6,characteristic_6_3,1.6475,6.786663745,108.2078767,90.67156542,0.6759849849,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3727,3727,17937-115,Characteristic 6,characteristic_6_3,1.879,6.606163395,110.1908241,87.32785515,0.6879116184,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3728,3728,17937-115,Characteristic 6,characteristic_6_3,2.1105,6.914467685,112.7237414,83.99501676,0.6796716208,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3729,3729,17937-115,Characteristic 6,characteristic_6_3,2.342,6.825428921,116.3871525,80.60419496,0.6439405499,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3730,3730,17937-115,Characteristic 6,characteristic_6_3,2.5735,7.143424506,120.4569303,77.24840481,0.641706595,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3731,3731,17937-115,Characteristic 6,characteristic_6_3,2.805,7.137973153,124.9666842,73.86845491,0.6330759606,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3732,3732,17937-115,Characteristic 6,characteristic_6_3,3.0365,7.284553974,130.521381,70.51266476,0.6349803156,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3733,3733,17937-115,Characteristic 6,characteristic_6_3,3.268,7.259114328,137.2493471,67.1568746,0.62362743,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3734,3734,17937-115,Characteristic 6,characteristic_6_3,3.4995,7.508665148,144.7381049,63.77813269,0.6072206793,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3735,3735,17937-115,Characteristic 6,characteristic_6_3,3.731,7.698856793,152.6179526,60.42113455,0.5856868191,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3736,3736,17937-115,Characteristic 6,characteristic_6_3,3.9625,7.701279616,161.0049948,57.01702488,0.5847346416,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3737,3737,17937-115,Characteristic 6,characteristic_6_3,4.194,7.792135497,169.2698214,53.70955424,0.5938901944,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
